id,lodging_revenue,other_revenue,total_revenue
65214,497.16,402.1,899.26
65216,558.0,41.8,599.8
65218,387.0,173.0,560.0
65221,447.0,23.0,470.0
65222,550.62,76.14,626.76
65224,2445.0,270.0,2715.0
65227,165.0,14.0,179.0
65229,351.0,42.0,393.0
65231,447.0,20.0,467.0
65232,121.0,14.0,135.0
65234,695.0,97.5,792.5
65235,845.12,23.0,868.12
65237,361.8,282.0,643.8
65240,1056.4,45.0,1101.4
65242,651.0,98.0,749.0
65244,393.6,32.0,425.6
65245,580.0,8.0,588.0
65247,1056.4,42.0,1098.4
65249,258.0,24.5,282.5
65251,579.0,293.5,872.5
65253,476.8,147.5,624.3
65255,159.0,16.0,175.0
65256,1737.0,117.0,1854.0
65258,1197.0,189.0,1386.0
65259,279.0,47.5,326.5
65261,279.0,164.5,443.5
65263,1674.0,252.0,1926.0
65265,279.0,187.5,466.5
65267,1248.8,165.0,1413.8
65268,1233.0,156.5,1389.5
65270,411.0,503.0,914.0
65272,195.9,86.0,281.9
65274,942.55,191.0,1133.55
65277,475.0,49.0,524.0
65278,1337.0,150.0,1487.0
65282,402.0,35.0,437.0
65284,222.0,21.0,243.0
65285,502.2,76.8,579.0
65287,548.0,104.0,652.0
65289,80.1,2.0,82.1
65291,206.0,28.0,234.0
65293,651.6,381.0,1032.6
65296,372.0,52.0,424.0
65299,428.8,56.0,484.8
65301,74.0,7.0,81.0
65302,59.0,7.0,66.0
65303,236.0,58.0,294.0
65304,417.0,6.0,423.0
65306,318.0,37.0,355.0
65307,645.0,395.5,1040.5
65309,645.0,30.0,675.0
65311,74.0,23.5,97.5
65312,74.0,7.0,81.0
65313,74.0,7.0,81.0
65314,74.0,7.0,81.0
65315,261.6,68.0,329.6
65318,784.8,108.0,892.8
65322,639.0,97.0,736.0
65326,548.0,66.0,614.0
65328,1644.0,156.0,1800.0
65330,477.0,188.5,665.5
65332,222.0,80.0,302.0
65333,2220.0,194.0,2414.0
65337,313.2,42.0,355.2
65340,471.0,230.0,701.0
65342,502.2,76.8,579.0
65344,267.0,190.0,457.0
65345,765.0,111.5,876.5
65350,314.0,28.0,342.0
65352,273.0,162.0,435.0
65353,585.0,263.5,848.5
65356,543.0,228.5,771.5
65359,564.0,8.0,572.0
65363,1377.0,379.0,1756.0
65366,921.6,80.0,1001.6
65370,320.4,8.0,328.4
65372,462.0,162.5,624.5
65376,309.0,42.0,351.0
65378,686.28,14.0,700.28
65379,392.4,280.0,672.4
65382,686.28,14.0,700.28
65384,196.0,48.0,244.0
65386,82.5,24.0,106.5
65388,640.0,118.0,758.0
65390,222.0,33.0,255.0
65391,441.0,90.0,531.0
65393,364.0,130.0,494.0
65397,588.0,411.0,999.0
65399,298.0,4.0,302.0
65401,666.96,186.0,852.96
65404,666.96,98.0,764.96
65406,502.2,100.8,603.0
65408,671.17,84.0,755.17
65410,417.0,14.0,431.0
65412,279.0,54.0,333.0
65413,486.0,65.5,551.5
65416,429.0,39.0,468.0
65418,1646.0,140.0,1786.0
65420,326.0,48.0,374.0
65421,894.0,231.0,1125.0
65423,168.0,14.0,182.0
65424,441.0,42.0,483.0
65425,88.8,14.0,102.8
65427,88.8,24.0,112.8
65429,733.6,142.97,876.57
65432,167.0,107.0,274.0
65434,245.0,62.5,307.5
65438,59.0,7.0,66.0
65439,59.0,7.0,66.0
65440,59.0,7.0,66.0
65441,59.0,7.0,66.0
65442,59.0,7.0,66.0
65443,59.0,7.0,66.0
65444,59.0,7.0,66.0
65445,59.0,7.0,66.0
65446,59.0,7.0,66.0
65447,3420.0,402.0,3822.0
65448,1140.0,134.0,1274.0
65450,570.0,35.0,605.0
65451,486.0,42.0,528.0
65455,540.0,85.0,625.0
65458,608.0,115.98,723.98
65460,608.0,56.0,664.0
65462,608.0,56.0,664.0
65464,761.88,98.0,859.88
65466,83.7,12.8,96.5
65468,387.0,6.0,393.0
65470,618.0,183.0,801.0
65473,755.0,306.5,1061.5
65475,501.0,39.0,540.0
65477,432.0,144.0,576.0
65479,588.0,56.0,644.0
65481,1764.0,393.0,2157.0
65483,490.65,186.0,676.65
65487,1273.95,9.0,1282.95
65490,275.2,151.0,426.2
65492,512.64,84.0,596.64
65495,954.0,67.5,1021.5
65496,1719.0,582.0,2301.0
65497,1719.0,647.0,2366.0
65498,84.0,27.0,111.0
65501,924.0,330.0,1254.0
65504,613.2,108.0,721.2
65507,613.2,108.0,721.2
65510,185.0,95.0,280.0
65512,318.0,91.5,409.5
65513,369.0,42.0,411.0
65515,418.5,70.5,489.0
65517,435.36,56.0,491.36
65519,264.0,42.0,306.0
65521,423.45,114.5,537.95
65524,412.97,195.5,608.47
65526,1223.0,299.65,1522.65
65528,776.0,255.5,1031.5
65531,59.0,7.0,66.0
65532,572.0,80.0,652.0
65534,1110.0,272.0,1382.0
65537,459.0,178.5,637.5
65541,459.0,1465.5,1924.5
65544,459.0,63.0,522.0
65546,219.2,14.0,233.2
65547,771.0,115.5,886.5
65549,2277.0,138.0,2415.0
65551,249.0,266.0,515.0
65553,249.0,237.5,486.5
65555,588.5,58.5,647.0
65557,249.0,139.0,388.0
65559,460.35,69.4,529.75
65561,249.0,110.0,359.0
65563,249.0,158.5,407.5
65565,249.0,110.0,359.0
65567,249.0,307.5,556.5
65569,495.0,42.0,537.0
65571,249.0,141.5,390.5
65573,249.0,113.5,362.5
65575,249.0,117.0,366.0
65577,1056.4,90.0,1146.4
65581,249.0,110.0,359.0
65583,249.0,172.5,421.5
65585,249.0,121.5,370.5
65587,451.0,446.0,897.0
65589,249.0,120.0,369.0
65591,428.0,96.0,524.0
65593,1284.0,162.0,1446.0
65595,376.0,47.0,423.0
65596,685.0,496.95,1181.95
65598,114.0,14.0,128.0
65600,596.0,15.5,611.5
65602,605.0,226.0,831.0
65604,1788.0,721.5,2509.5
65606,795.0,58.0,853.0
65608,423.35,48.0,471.35
65611,1016.7,84.0,1100.7
65613,1016.7,84.0,1100.7
65615,370.0,138.0,508.0
65618,336.0,31.0,367.0
65619,310.0,95.5,405.5
65623,1014.32,333.0,1347.3200000000002
65626,119.0,14.0,133.0
65628,129.0,2.0,131.0
65630,1005.0,105.0,1110.0
65633,459.0,279.0,738.0
65636,642.39,163.83,806.22
65638,344.88,82.5,427.38
65641,459.0,339.0,798.0
65643,1026.0,117.0,1143.0
65645,159.0,7.0,166.0
65646,1056.0,125.0,1181.0
65649,252.0,28.5,280.5
65653,567.0,75.0,642.0
65657,895.0,119.0,1014.0
65659,1227.0,120.0,1347.0
65663,418.76,61.48,480.24
65666,1144.0,117.5,1261.5
65668,93.0,14.0,107.0
65670,93.0,14.0,107.0
65672,606.0,123.0,729.0
65674,556.0,58.0,614.0
65676,1682.0,140.5,1822.5
65677,735.0,10.0,745.0
65679,460.35,69.4,529.75
65681,228.0,48.0,276.0
65683,735.0,750.0,1485.0
65685,330.0,14.0,344.0
65688,342.0,39.0,381.0
65690,459.0,63.0,522.0
65693,675.0,190.0,865.0
65696,256.0,28.0,284.0
65698,414.3,332.7,747.0
65700,163.0,19.0,182.0
65701,424.0,60.0,484.0
65705,112.0,33.5,145.5
65708,288.0,34.0,322.0
65711,167.0,89.0,256.0
65713,882.0,84.0,966.0
65715,564.0,42.0,606.0
65716,234.0,42.0,276.0
65719,307.9,60.0,367.9
65723,336.0,78.0,414.0
65724,1080.0,126.0,1206.0
65726,249.0,239.0,488.0
65728,1100.4,126.0,1226.4
65730,456.0,60.0,516.0
65731,278.1,91.4,369.5
65733,477.0,30.0,507.0
65735,298.0,21.0,319.0
65737,119.2,30.3,149.5
65738,274.0,28.0,302.0
65740,324.0,16.0,340.0
65742,1177.2,153.0,1330.2
65745,948.0,562.0,1510.0
65747,894.0,63.0,957.0
65749,510.96,144.0,654.96
65750,258.0,102.0,360.0
65753,279.0,50.0,329.0
65755,432.0,181.0,613.0
65757,145.0,27.0,172.0
65760,211.56,4.0,215.56
65763,482.0,224.0,706.0
65766,315.0,94.5,409.5
65767,756.0,14.0,770.0
65769,181.0,2.0,183.0
65772,759.6,174.0,933.6
65774,759.6,155.5,915.1
65776,194.0,20.0,214.0
65780,215.0,79.5,294.5
65783,417.0,33.0,450.0
65784,693.0,133.5,826.5
65787,384.0,56.0,440.0
65789,384.0,56.0,440.0
65791,153.0,2.0,155.0
65792,362.0,56.0,418.0
65795,231.0,30.0,261.0
65798,432.0,104.0,536.0
65800,831.6,134.4,966.0
65803,220.36,56.0,276.36
65805,775.08,102.0,877.08
65808,528.0,84.0,612.0
65810,684.0,180.0,864.0
65812,44.0,22.1,66.1
65815,1096.2,154.0,1250.2
65818,334.0,417.0,751.0
65820,590.0,111.0,701.0
65822,544.5,286.5,831.0
65825,278.0,23.5,301.5
65828,145.0,69.5,214.5
65831,507.0,6.0,513.0
65834,651.0,103.5,754.5
65836,1415.0,679.0,2094.0
65839,171.0,52.0,223.0
65841,216.0,16.0,232.0
65843,159.0,2.0,161.0
65845,216.0,4.0,220.0
65847,744.0,78.0,822.0
65850,324.0,30.0,354.0
65852,348.0,16.0,364.0
65853,1521.0,33.0,1554.0
65854,315.0,48.0,363.0
65855,324.0,6.0,330.0
65857,1026.0,12.0,1038.0
65860,1127.0,350.0,1477.0
65861,155.0,14.0,169.0
65863,447.0,50.5,497.5
65865,258.0,4.0,262.0
65867,513.0,0.0,513.0
65870,149.0,2.0,151.0
65872,558.0,141.5,699.5
65874,159.0,14.0,173.0
65876,925.0,162.5,1087.5
65879,483.0,24.0,507.0
65882,651.0,175.0,826.0
65884,156.0,84.5,240.5
65887,651.0,164.5,815.5
65889,411.0,186.5,597.5
65891,411.0,42.0,453.0
65892,1503.0,166.0,1669.0
65895,868.5,173.5,1042.0
65897,555.0,129.5,684.5
65900,169.0,126.5,295.5
65902,507.0,6.0,513.0
65905,916.0,264.0,1180.0
65909,507.0,147.0,654.0
65911,588.0,126.5,714.5
65913,1764.0,168.0,1932.0
65915,412.5,130.5,543.0
65917,117.68,17.0,134.68
65920,157.0,66.99,223.99
65922,159.0,32.5,191.5
65923,463.5,64.0,527.5
65925,159.0,7.0,166.0
65926,159.0,7.0,166.0
65927,468.0,202.5,670.5
65930,735.0,79.5,814.5
65932,434.0,148.5,582.5
65936,665.0,35.0,700.0
65937,1152.0,129.5,1281.5
65939,615.0,65.5,680.5
65942,2235.0,147.0,2382.0
65943,745.0,33.5,778.5
65945,570.0,70.0,640.0
65946,188.1,21.0,209.1
65949,101.24,14.0,115.24
65951,456.0,58.5,514.5
65953,316.92,8.0,324.92
65955,141.0,40.0,181.0
65957,685.0,287.0,972.0
65960,688.0,56.0,744.0
65962,585.0,53.5,638.5
65963,558.0,212.5,770.5
65966,773.0,34.5,807.5
65968,179.0,256.5,435.5
65969,330.0,188.0,518.0
65971,328.0,4.0,332.0
65973,580.0,4.0,584.0
65974,574.56,89.0,663.56
65976,249.0,130.0,379.0
65978,387.0,54.0,441.0
65980,459.0,62.0,521.0
65982,459.0,6.0,465.0
65984,238.0,28.0,266.0
65986,269.28,30.5,299.78
65987,1292.0,448.5,1740.5
65988,249.0,158.5,407.5
65990,269.28,24.0,293.28
65991,249.0,129.0,378.0
65993,328.0,14.0,342.0
65994,744.0,112.5,856.5
65998,677.6,120.0,797.6
65999,672.0,121.0,793.0
66000,1206.16,104.84,1311.0
66001,515.2,73.0,588.2
66004,156.0,30.5,186.5
66005,156.0,28.0,184.0
66006,249.0,127.5,376.5
66008,1233.0,160.5,1393.5
66010,411.0,72.0,483.0
66012,237.0,55.0,292.0
66013,237.0,81.0,318.0
66014,312.3,42.0,354.3
66016,385.6,42.0,427.6
66018,249.0,110.0,359.0
66020,249.0,110.0,359.0
66022,625.0,111.5,736.5
66025,639.0,60.0,699.0
66029,387.0,138.0,525.0
66031,1474.76,182.0,1656.76
66033,249.0,107.0,356.0
66035,624.6,137.5,762.1
66037,795.0,229.5,1024.5
66041,448.4,54.0,502.4
66046,273.6,38.4,312.0
66049,382.5,63.0,445.5
66052,411.16,52.5,463.66
66055,249.0,110.0,359.0
66057,1172.0,206.0,1378.0
66059,264.0,4.0,268.0
66061,411.0,47.0,458.0
66063,249.0,110.0,359.0
66065,249.0,156.14,405.14
66067,1935.0,256.0,2191.0
66070,548.0,72.0,620.0
66072,459.0,108.0,567.0
66075,1107.0,126.0,1233.0
66077,454.44,221.0,675.44
66080,309.0,42.0,351.0
66082,156.0,30.0,186.0
66083,1409.4,191.0,1600.4
66086,241.0,70.5,311.5
66089,558.0,67.0,625.0
66092,318.0,150.5,468.5
66094,512.0,149.5,661.5
66095,2890.8,378.0,3268.8
66098,519.0,61.5,580.5
66099,468.0,51.0,519.0
66102,387.0,28.0,415.0
66104,441.0,89.5,530.5
66106,651.0,98.0,749.0
66108,800.0,116.5,916.5
66111,113.0,2.0,115.0
66113,149.0,185.4,334.4
66116,745.0,10.0,755.0
66118,342.0,217.5,559.5
66120,149.0,54.3,203.3
66121,548.0,101.0,649.0
66123,133.68,68.5,202.18
66126,580.02,116.83,696.85
66128,580.02,128.83,708.85
66130,548.0,221.0,769.0
66132,805.0,145.0,950.0
66134,430.0,140.0,570.0
66137,476.8,56.0,532.8
66139,240.3,140.5,380.8
66141,949.92,137.5,1087.42
66145,356.4,187.6,544.0
66148,489.0,60.0,549.0
66152,896.0,111.2,1007.2
66154,412.0,63.99,475.99
66157,1164.0,132.0,1296.0
66161,636.0,60.0,696.0
66165,387.0,26.0,413.0
66167,1650.0,174.0,1824.0
66171,306.0,76.0,382.0
66173,959.0,118.5,1077.5
66175,396.0,63.0,459.0
66178,205.0,82.0,287.0
66181,411.0,42.0,453.0
66183,411.0,42.0,453.0
66185,805.0,89.0,894.0
66187,358.0,20.0,378.0
66191,655.0,261.0,916.0
66194,387.0,117.0,504.0
66196,453.0,6.0,459.0
66199,888.0,245.0,1133.0
66203,693.0,157.89,850.89
66206,334.8,51.2,386.0
66208,385.32,75.0,460.32
66210,1110.0,345.0,1455.0
66214,187.0,7.0,194.0
66217,4207.5,360.5,4568.0
66219,3614.0,666.0,4280.0
66222,925.0,105.0,1030.0
66225,2055.0,195.0,2250.0
66227,685.0,151.0,836.0
66229,149.0,28.5,177.5
66230,411.0,42.0,453.0
66232,648.9,89.6,738.5
66234,220.36,28.0,248.36
66237,638.0,99.0,737.0
66239,334.8,140.7,475.5
66241,461.04,79.0,540.04
66244,1328.0,150.5,1478.5
66248,418.5,73.0,491.5
66250,1372.0,346.5,1718.5
66252,103.2,18.0,121.2
66253,103.2,12.0,115.2
66255,675.0,63.0,738.0
66258,2174.0,424.0,2598.0
66261,512.0,56.0,568.0
66263,551.24,69.2,620.44
66265,391.84,164.0,555.8399999999999
66268,1002.0,84.0,1086.0
66270,334.0,168.5,502.5
66272,216.0,82.5,298.5
66274,167.4,56.6,224.0
66276,214.7,4.0,218.7
66278,355.0,84.5,439.5
66282,1650.0,373.5,2023.5
66286,471.0,72.0,543.0
66288,520.5,158.0,678.5
66291,392.0,212.0,604.0
66293,1836.0,252.0,2088.0
66296,1088.4,134.0,1222.4
66298,1088.4,134.0,1222.4
66300,548.0,79.5,627.5
66302,387.0,128.5,515.5
66304,74.0,17.0,91.0
66305,1230.0,274.5,1504.5
66308,734.0,260.5,994.5
66311,414.3,63.45,477.75
66313,1141.0,152.0,1293.0
66317,148.0,18.0,166.0
66319,182.0,21.0,203.0
66322,1043.0,731.5,1774.5
66324,612.0,96.0,708.0
66327,5579.0,808.0,6387.0
66329,651.0,372.5,1023.5
66332,418.5,165.5,584.0
66334,780.0,216.5,996.5
66337,693.0,112.5,805.5
66340,1159.0,504.44,1663.44
66342,1159.0,98.0,1257.0
66344,366.0,14.0,380.0
66345,362.0,24.0,386.0
66348,387.0,62.0,449.0
66351,350.4,28.0,378.4
66352,492.0,252.0,744.0
66354,492.0,249.5,741.5
66356,460.8,102.0,562.8
66360,363.1,21.0,384.1
66361,331.44,178.76,510.2
66363,2273.04,325.5,2598.54
66365,656.64,205.5,862.14
66366,748.68,283.5,1032.1799999999998
66368,306.0,68.0,374.0
66371,185.0,31.0,216.0
66373,126.0,7.0,133.0
66374,294.12,34.0,328.12
66376,330.0,120.0,450.0
66378,520.5,79.0,599.5
66380,1176.0,179.2,1355.2
66382,636.0,173.0,809.0
66387,548.0,142.0,690.0
66389,258.0,62.5,320.5
66391,548.0,56.0,604.0
66393,258.0,76.5,334.5
66395,516.0,8.0,524.0
66397,1872.0,255.0,2127.0
66399,548.0,446.25,994.25
66401,175.0,26.0,201.0
66403,233.0,21.0,254.0
66404,432.0,8.0,440.0
66406,1296.0,111.0,1407.0
66408,189.0,24.0,213.0
66410,2672.0,132.0,2804.0
66411,258.0,69.5,327.5
66413,815.0,320.0,1135.0
66417,740.0,94.0,834.0
66420,622.0,73.5,695.5
66422,555.0,254.0,809.0
66425,1161.0,189.0,1350.0
66426,516.0,10.0,526.0
66428,2030.0,390.0,2420.0
66430,2329.0,408.0,2737.0
66433,137.0,14.0,151.0
66435,2329.0,561.0,2890.0
66437,1561.5,333.0,1894.5
66439,201.0,35.0,236.0
66442,387.0,63.0,450.0
66444,552.0,44.0,596.0
66446,906.0,311.0,1217.0
66448,1176.0,242.0,1418.0
66450,831.0,30.0,861.0
66451,985.0,202.3,1187.3
66453,536.0,70.0,606.0
66455,397.44,457.0,854.44
66457,452.16,738.9,1191.06
66460,536.0,70.0,606.0
66462,685.0,110.0,795.0
66464,536.0,70.0,606.0
66466,685.0,120.0,805.0
66468,536.0,110.0,646.0
66470,1029.0,289.5,1318.5
66472,2352.0,384.0,2736.0
66473,536.0,70.0,606.0
66475,357.0,42.0,399.0
66477,357.0,42.0,399.0
66479,714.0,144.0,858.0
66480,238.0,31.0,269.0
66481,586.0,94.5,680.5
66484,444.0,152.0,596.0
66488,478.0,175.0,653.0
66491,1305.0,460.5,1765.5
66494,193.5,185.5,379.0
66497,576.0,291.0,867.0
66498,561.0,112.0,673.0
66501,208.2,28.0,236.2
66503,231.0,31.0,262.0
66506,411.0,42.0,453.0
66508,312.0,141.0,453.0
66511,279.5,37.0,316.5
66514,411.0,51.5,462.5
66517,411.0,87.0,498.0
66520,740.0,196.5,936.5
66523,103.2,2.0,105.2
66525,1112.0,14.0,1126.0
66527,570.0,261.0,831.0
66529,1141.0,444.0,1585.0
66532,959.0,150.0,1109.0
66534,918.12,128.5,1046.62
66538,228.0,69.5,297.5
66540,774.0,190.5,964.5
66543,129.0,12.0,141.0
66545,389.6,100.5,490.1
66547,586.0,148.5,734.5
66550,641.4,240.0,881.4
66553,654.0,185.5,839.5
66556,676.0,40.0,716.0
66558,558.0,30.0,588.0
66560,412.0,173.5,585.5
66563,570.0,70.0,640.0
66565,160.2,172.0,332.2
66567,968.0,139.8,1107.8
66569,493.2,90.0,583.2
66573,203.0,22.0,225.0
66574,129.0,2.0,131.0
66576,411.0,42.0,453.0
66578,925.0,105.0,1030.0
66581,258.0,24.0,282.0
66583,912.0,215.0,1127.0
66585,340.8,170.5,511.3
66587,180.3,28.0,208.3
66589,387.0,112.5,499.5
66591,387.0,6.0,393.0
66593,258.0,83.0,341.0
66595,387.0,36.0,423.0
66597,742.92,413.5,1156.42
66601,444.0,42.0,486.0
66605,160.2,68.0,228.2
66607,387.0,24.0,411.0
66609,705.0,68.0,773.0
66612,1480.0,200.5,1680.5
66615,381.12,135.5,516.62
66617,959.0,98.0,1057.0
66619,411.0,44.5,455.5
66621,312.3,45.0,357.3
66623,936.9,126.0,1062.9
66625,624.0,326.5,950.5
66628,577.5,496.5,1074.0
66630,648.9,89.6,738.5
66632,959.0,98.0,1057.0
66634,312.0,88.0,400.0
66636,268.0,33.5,301.5
66638,387.0,6.0,393.0
66640,756.0,311.5,1067.5
66642,408.15,196.5,604.65
66644,2820.0,252.0,3072.0
66647,680.25,103.5,783.75
66650,541.0,61.0,602.0
66652,550.0,68.0,618.0
66656,306.0,103.0,409.0
66659,626.4,84.0,710.4
66662,740.0,109.5,849.5
66665,185.0,21.0,206.0
66668,845.95,183.5,1029.45
66671,412.8,104.0,516.8
66674,497.16,76.14,573.3000000000001
66676,1032.0,126.0,1158.0
66678,720.0,92.5,812.5
66681,834.0,21.99,855.99
66683,352.0,4.0,356.0
66685,238.0,45.0,283.0
66687,973.0,427.75,1400.75
66689,1056.0,12.0,1068.0
66691,179.0,2.0,181.0
66693,903.0,201.75,1104.75
66695,825.0,228.5,1053.5
66699,1464.0,12.0,1476.0
66700,3904.0,120.0,4024.0
66702,696.0,32.0,728.0
66704,201.0,2.0,203.0
66707,186.4,99.5,285.9
66708,371.52,47.5,419.02
66710,179.0,4.0,183.0
66711,402.0,26.0,428.0
66714,540.0,133.0,673.0
66716,193.0,17.9,210.9
66718,264.0,4.0,268.0
66721,186.0,30.0,216.0
66725,387.0,12.0,399.0
66727,394.0,38.0,432.0
66729,645.0,10.0,655.0
66731,777.6,19.0,796.6
66733,432.0,89.5,521.5
66735,512.0,56.0,568.0
66737,777.6,20.5,798.1
66739,311.0,74.0,385.0
66743,278.0,57.0,335.0
66745,404.0,133.5,537.5
66748,258.0,105.5,363.5
66751,228.0,36.0,264.0
66754,567.0,6.0,573.0
66756,662.88,99.52,762.4
66758,497.16,398.14,895.3
66760,540.0,12.5,552.5
66762,1620.0,15.0,1635.0
66763,330.54,85.5,416.04
66766,1584.0,210.5,1794.5
66769,3924.0,807.0,4731.0
66772,393.08,90.5,483.58
66774,381.08,75.0,456.08
66776,393.08,132.0,525.0799999999999
66778,311.5,33.0,344.5
66783,866.74,14.0,880.74
66787,358.0,43.0,401.0
66789,190.56,36.0,226.56
66792,190.56,62.5,253.06
66794,1144.0,169.5,1313.5
66797,3102.0,13.5,3115.5
66799,972.0,249.0,1221.0
66801,770.56,64.5,835.06
66802,324.0,201.0,525.0
66804,317.34,102.0,419.34
66806,815.0,105.0,920.0
66809,3162.0,569.5,3731.5
66810,2466.0,234.0,2700.0
66812,756.0,40.5,796.5
66814,540.0,63.0,603.0
66817,618.0,84.0,702.0
66819,387.0,81.0,468.0
66822,369.0,132.0,501.0
66823,387.0,54.0,441.0
66824,796.9,257.99,1054.8899999999999
66826,681.4,121.5,802.9
66829,411.0,76.5,487.5
66831,358.0,74.0,432.0
66833,274.0,38.0,312.0
66835,503.0,42.0,545.0
66838,564.0,215.0,779.0
66841,555.0,73.0,628.0
66844,625.8,253.5,879.3
66849,705.0,60.0,765.0
66852,666.0,251.5,917.5
66856,815.0,125.0,940.0
66858,556.96,56.0,612.96
66860,852.0,304.0,1156.0
66864,922.0,169.5,1091.5
66867,350.0,140.0,490.0
66870,617.61,64.5,682.11
66872,1852.83,75.0,1927.83
66875,822.0,84.0,906.0
66877,226.0,13.5,239.5
66879,822.0,396.0,1218.0
66883,324.0,89.0,413.0
66884,936.0,164.5,1100.5
66887,0.0,10.0,10.0
66889,936.0,113.5,1049.5
66893,449.8,114.5,564.3
66895,318.0,28.0,346.0
66897,872.4,121.5,993.9
66899,128.0,14.0,142.0
66901,418.5,66.5,485.0
66903,418.5,64.0,482.5
66905,548.0,355.0,903.0
66907,114.0,14.0,128.0
66909,595.0,73.0,668.0
66911,714.0,86.0,800.0
66913,864.0,38.0,902.0
66915,864.0,246.5,1110.5
66917,157.5,21.0,178.5
66918,143.0,22.5,165.5
66919,411.0,72.0,483.0
66921,762.24,132.0,894.24
66923,411.0,42.0,453.0
66926,409.2,380.47,789.6700000000001
66927,833.0,98.0,931.0
66929,2625.0,1062.0,3687.0
66932,624.0,127.0,751.0
66935,756.0,177.0,933.0
66938,409.2,208.5,617.7
66940,685.0,424.5,1109.5
66942,409.2,310.0,719.2
66944,780.0,225.0,1005.0
66947,1599.0,206.0,1805.0
66948,369.0,56.0,425.0
66950,369.0,42.0,411.0
66952,685.72,312.0,997.72
66954,685.72,98.0,783.72
66957,903.0,110.0,1013.0
66959,2709.0,487.5,3196.5
66961,548.0,56.0,604.0
66963,1644.0,156.0,1800.0
66966,1644.0,168.0,1812.0
66968,1872.0,204.0,2076.0
66971,197.0,24.0,221.0
66974,761.88,98.0,859.88
66976,616.0,60.0,676.0
66980,411.0,433.5,844.5
66982,903.0,85.5,988.5
66984,903.0,183.0,1086.0
66986,228.0,97.5,325.5
66988,684.0,84.0,768.0
66990,684.0,91.5,775.5
66992,684.0,99.0,783.0
66994,444.0,62.0,506.0
66998,272.0,83.0,355.0
67001,745.74,110.21,855.95
67003,572.8,23.0,595.8
67005,135.0,5.5,140.5
67008,1316.0,164.0,1480.0
67011,152.5,27.0,179.5
67014,139.24,23.0,162.24
67016,459.0,93.0,552.0
67017,1530.0,105.0,1635.0
67018,775.0,272.5,1047.5
67022,840.0,66.0,906.0
67024,2808.0,288.0,3096.0
67027,714.0,334.5,1048.5
67029,273.48,29.0,302.48
67031,334.8,51.2,386.0
67033,3535.84,312.0,3847.84
67037,1497.36,497.5,1994.86
67039,548.0,128.5,676.5
67041,2220.0,259.5,2479.5
67044,378.0,104.0,482.0
67045,1200.8,158.0,1358.8
67049,745.74,268.21,1013.95
67051,948.01,554.21,1502.22
67052,642.39,400.95,1043.34
67053,1071.0,147.0,1218.0
67056,456.0,74.5,530.5
67058,456.0,56.0,512.0
67059,1704.0,160.0,1864.0
67063,206.0,17.0,223.0
67066,411.0,193.6,604.6
67068,209.0,63.0,272.0
67071,645.0,192.0,837.0
67073,74.0,36.5,110.5
67074,358.0,23.0,381.0
67075,342.0,78.5,420.5
67077,895.0,237.5,1132.5
67079,370.8,51.2,422.0
67081,274.0,28.0,302.0
67083,556.0,96.0,652.0
67085,556.0,40.0,596.0
67086,556.0,144.0,700.0
67088,556.0,160.0,716.0
67090,143.2,2.0,145.2
67092,822.0,84.0,906.0
67094,374.0,48.0,422.0
67096,367.9,139.0,506.9
67099,210.68,82.0,292.68
67102,847.5,252.0,1099.5
67105,404.96,108.99,513.9499999999999
67107,544.0,118.0,662.0
67111,347.04,60.0,407.04
67113,335.04,820.5,1155.54
67115,636.0,142.5,778.5
67117,620.2,116.5,736.7
67119,408.0,56.5,464.5
67121,258.0,11.0,269.0
67122,459.0,108.0,567.0
67125,312.0,91.0,403.0
67128,895.0,310.0,1205.0
67130,935.0,90.0,1025.0
67132,411.0,154.0,565.0
67134,835.2,84.0,919.2
67136,580.02,295.83,875.8499999999999
67137,356.4,68.6,425.0
67140,400.5,159.0,559.5
67142,370.8,58.7,429.5
67144,848.0,362.9,1210.9
67148,903.0,38.0,941.0
67150,774.0,12.0,786.0
67152,2160.0,373.5,2533.5
67157,642.39,88.83,731.22
67158,441.0,100.0,541.0
67160,408.0,250.5,658.5
67162,404.96,102.5,507.46
67164,404.96,72.0,476.96
67165,528.9,8.0,536.9
67167,923.27,124.87,1048.1399999999999
67170,153.2,7.0,160.2
67171,147.2,150.0,297.2
67174,580.02,88.83,668.85
67177,214.4,31.0,245.4
67179,1295.0,185.0,1480.0
67182,560.0,10.0,570.0
67184,740.0,140.5,880.5
67187,119.0,14.0,133.0
67189,604.0,395.0,999.0
67192,88.8,14.0,102.8
67194,156.0,18.0,174.0
67197,496.0,91.5,587.5
67201,387.0,86.5,473.5
67203,1947.0,284.0,2231.0
67205,342.0,126.0,468.0
67207,5313.0,60.0,5373.0
67209,624.0,68.0,692.0
67212,972.0,264.0,1236.0
67215,570.0,220.5,790.5
67217,468.0,130.5,598.5
67220,324.0,140.0,464.0
67222,459.0,108.0,567.0
67225,147.0,53.5,200.5
67227,153.0,47.5,200.5
67230,626.4,159.5,785.9
67233,274.0,39.5,313.5
67235,441.0,42.0,483.0
67237,334.8,226.2,561.0
67238,358.0,43.5,401.5
67240,187.0,24.0,211.0
67242,1071.0,126.0,1197.0
67244,375.0,28.0,403.0
67246,895.0,145.3,1040.3
67248,2702.0,323.0,3025.0
67250,358.0,96.5,454.5
67252,684.0,138.0,822.0
