id,bookings_checked_in,bookings_no_showed,bookings_canceled,average_lead_time,days_since_creation,distribution_channel,persons_nights,room_nights
80707,1,0,0,39,37,Travel Agent/Operator,15,5
80710,1,0,0,53,37,Travel Agent/Operator,8,4
80712,1,0,0,39,37,Travel Agent/Operator,10,5
80714,1,0,0,29,37,Travel Agent/Operator,10,5
80716,1,0,0,182,37,Travel Agent/Operator,6,3
80718,1,0,0,8,37,Travel Agent/Operator,1,1
80719,1,0,0,332,37,Travel Agent/Operator,6,3
80721,1,0,0,28,37,Corporate,2,2
80722,1,0,0,41,37,Travel Agent/Operator,10,5
80724,1,0,0,2,37,Direct,4,2
80726,1,0,0,30,37,Direct,12,6
80728,1,0,0,8,37,Travel Agent/Operator,1,1
80729,1,0,0,101,37,Travel Agent/Operator,10,5
80731,1,0,0,8,37,Travel Agent/Operator,4,4
80732,1,0,0,37,37,Travel Agent/Operator,4,2
80734,1,0,0,37,37,Travel Agent/Operator,4,2
80736,1,0,0,32,37,Direct,2,1
80738,1,0,0,66,37,Travel Agent/Operator,10,5
80740,1,0,0,7,37,Travel Agent/Operator,6,3
80742,1,0,0,32,37,Travel Agent/Operator,8,4
80744,1,0,0,1,37,Travel Agent/Operator,1,1
80745,1,0,0,1,37,Travel Agent/Operator,8,4
80748,1,0,0,77,37,Travel Agent/Operator,21,7
80752,1,0,0,36,37,Travel Agent/Operator,2,2
80753,1,0,0,7,37,Travel Agent/Operator,9,3
80756,1,0,0,8,37,Travel Agent/Operator,1,1
80757,1,0,0,18,37,Direct,4,2
80759,1,0,0,0,37,Direct,1,1
80760,1,0,0,5,36,Travel Agent/Operator,18,6
80763,1,0,0,184,36,Travel Agent/Operator,6,3
80765,1,0,0,185,36,Travel Agent/Operator,6,3
80767,1,0,0,57,36,Travel Agent/Operator,6,2
80770,1,0,0,7,36,Corporate,4,4
80771,1,0,0,54,36,Travel Agent/Operator,8,4
80773,1,0,0,7,36,Travel Agent/Operator,12,6
80775,1,0,0,49,36,Travel Agent/Operator,8,4
80777,1,0,0,203,36,Travel Agent/Operator,8,4
80779,1,0,0,23,36,Travel Agent/Operator,6,3
80781,1,0,0,53,36,Travel Agent/Operator,8,4
80783,1,0,0,45,36,Travel Agent/Operator,2,1
80784,1,0,0,73,36,Travel Agent/Operator,4,2
80787,1,0,0,28,36,Direct,14,7
80789,1,0,0,11,36,Corporate,2,2
80790,1,0,0,7,36,Direct,4,2
80793,1,0,0,46,36,Travel Agent/Operator,1,1
80794,1,0,0,12,36,Travel Agent/Operator,1,1
80795,1,0,0,2,36,Corporate,3,3
80796,1,0,0,292,36,Travel Agent/Operator,2,1
80798,1,0,0,11,36,Corporate,2,2
80799,1,0,0,141,36,Travel Agent/Operator,4,4
80800,1,0,0,49,36,Travel Agent/Operator,6,2
80803,1,0,0,11,36,Travel Agent/Operator,6,3
80805,1,0,0,15,36,Direct,3,1
80808,1,0,0,36,36,Travel Agent/Operator,3,3
80809,1,0,0,81,36,Travel Agent/Operator,4,2
80811,1,0,0,6,36,Travel Agent/Operator,3,3
80812,1,0,0,6,36,Travel Agent/Operator,5,5
80813,1,0,0,98,36,Travel Agent/Operator,4,2
80815,1,0,0,9,36,Travel Agent/Operator,3,3
80816,1,0,0,3,36,Corporate,1,1
80817,1,0,0,8,36,Direct,6,3
80819,1,0,0,32,36,Direct,6,2
80822,1,0,0,0,36,Direct,4,2
80824,1,0,0,8,36,Travel Agent/Operator,3,1
80827,1,0,0,53,36,Travel Agent/Operator,4,2
80829,1,0,0,52,36,Travel Agent/Operator,6,3
80831,1,0,0,11,36,Travel Agent/Operator,4,2
80833,1,0,0,15,36,Travel Agent/Operator,4,2
80835,1,0,0,5,36,Travel Agent/Operator,6,3
80839,1,0,0,57,36,Travel Agent/Operator,4,2
80841,1,0,0,44,36,Travel Agent/Operator,14,7
80843,1,0,0,1,36,Direct,2,1
80845,1,0,0,10,36,Travel Agent/Operator,10,5
80847,1,0,0,59,36,Travel Agent/Operator,4,2
80849,1,0,0,4,36,Direct,3,3
80850,1,0,0,59,36,Travel Agent/Operator,4,2
80852,1,0,0,0,36,Direct,3,3
80853,1,0,0,73,36,Travel Agent/Operator,4,2
80855,1,0,0,7,36,Direct,6,3
80857,1,0,0,10,36,Direct,3,1
80860,1,0,0,43,36,Travel Agent/Operator,3,3
80861,1,0,0,4,36,Direct,3,3
80862,1,0,0,4,36,Direct,3,3
80863,1,0,0,4,36,Direct,3,3
80864,1,0,0,4,36,Direct,6,3
80866,1,0,0,3,36,Travel Agent/Operator,4,2
80869,1,0,0,90,36,Travel Agent/Operator,4,2
80871,1,0,0,31,36,Direct,3,1
80874,1,0,0,31,36,Direct,3,1
80877,1,0,1,20,36,Corporate,8,4
80878,4,0,0,45,36,Direct,14,7
80880,1,0,0,1,36,Travel Agent/Operator,2,1
80882,1,0,0,2,36,Travel Agent/Operator,6,3
80884,1,0,0,99,36,Travel Agent/Operator,8,4
80886,1,0,0,12,36,Travel Agent/Operator,4,2
80888,1,0,0,29,36,Travel Agent/Operator,4,2
80890,1,0,0,0,36,Direct,4,2
80892,1,0,0,5,36,Travel Agent/Operator,6,3
80894,1,0,0,29,36,Travel Agent/Operator,2,2
80895,1,0,0,36,36,Travel Agent/Operator,3,3
80896,1,0,0,0,36,Direct,6,3
80898,1,0,0,6,36,Travel Agent/Operator,2,2
80899,1,0,0,91,36,Travel Agent/Operator,8,4
80901,1,0,0,2,36,Travel Agent/Operator,9,3
80904,1,0,0,91,36,Travel Agent/Operator,12,4
80907,1,0,0,29,36,Travel Agent/Operator,2,2
80908,1,0,0,54,36,Travel Agent/Operator,4,2
80910,1,0,0,29,36,Travel Agent/Operator,2,2
80911,1,0,0,16,36,Travel Agent/Operator,3,1
80914,1,0,0,48,35,Direct,8,4
80916,1,0,0,10,35,Travel Agent/Operator,16,8
80918,1,0,0,112,35,Travel Agent/Operator,9,3
80921,1,0,0,59,35,Travel Agent/Operator,6,3
80923,1,0,0,33,35,Travel Agent/Operator,6,3
80925,1,0,0,13,35,Travel Agent/Operator,4,2
80927,1,0,0,13,35,Travel Agent/Operator,2,2
80928,1,0,0,53,35,Travel Agent/Operator,1,1
80929,1,0,0,26,35,Corporate,1,1
80930,1,0,0,14,35,Direct,8,4
80932,1,0,0,64,35,Travel Agent/Operator,4,2
80934,1,0,0,26,35,Direct,16,8
80936,1,0,0,3,35,Direct,4,2
80938,1,0,0,34,35,Travel Agent/Operator,1,1
80939,1,0,0,85,35,Travel Agent/Operator,8,4
80941,1,0,0,1,35,Corporate,3,3
80942,1,0,0,1,35,Corporate,3,3
80943,2,0,0,26,35,Travel Agent/Operator,7,5
80945,1,0,0,1,35,Corporate,3,3
80946,1,0,0,1,35,Corporate,3,3
80947,1,0,0,205,35,Travel Agent/Operator,6,3
80949,1,0,0,33,35,Travel Agent/Operator,8,4
80951,1,0,0,6,35,Travel Agent/Operator,4,2
80953,1,0,0,196,35,Travel Agent/Operator,4,2
80955,1,0,0,10,35,Direct,2,1
80957,1,0,0,33,35,Travel Agent/Operator,6,3
80959,1,0,0,30,35,Direct,4,2
80961,1,0,0,3,35,Direct,6,3
80963,1,0,0,41,35,Travel Agent/Operator,8,4
80965,1,0,0,11,35,Direct,6,3
80967,1,0,0,58,35,Travel Agent/Operator,8,4
80968,1,0,0,46,35,Travel Agent/Operator,6,3
80970,1,0,0,46,35,Travel Agent/Operator,6,3
80972,1,0,0,12,35,Travel Agent/Operator,2,1
80973,1,0,0,46,35,Travel Agent/Operator,8,4
80975,1,0,0,50,35,Travel Agent/Operator,8,4
80977,1,0,0,140,35,Direct,6,3
80979,1,0,0,13,35,Travel Agent/Operator,6,3
80981,1,0,0,98,35,Travel Agent/Operator,6,3
80983,1,0,0,73,35,Travel Agent/Operator,6,3
80985,1,0,0,1,35,Corporate,3,3
80986,1,0,0,12,35,Travel Agent/Operator,16,8
80988,1,0,0,24,34,Travel Agent/Operator,6,3
80990,1,0,0,24,34,Travel Agent/Operator,6,3
80992,1,0,0,28,34,Travel Agent/Operator,10,5
80996,1,0,0,28,34,Travel Agent/Operator,10,5
81000,1,0,0,28,34,Travel Agent/Operator,10,5
81002,1,0,0,28,34,Travel Agent/Operator,10,5
81004,1,0,0,33,34,Direct,2,2
81005,1,0,0,27,34,Travel Agent/Operator,12,6
81007,1,0,0,10,34,Travel Agent/Operator,6,3
81009,1,0,0,61,34,Travel Agent/Operator,1,1
81010,1,0,0,60,34,Travel Agent/Operator,1,1
81011,1,0,0,45,34,Travel Agent/Operator,1,1
81012,1,0,0,172,34,Travel Agent/Operator,8,4
81014,1,0,0,25,34,Direct,2,2
81015,1,0,0,12,34,Travel Agent/Operator,1,1
81016,1,0,0,31,34,Direct,2,2
81017,1,0,0,33,34,Direct,2,2
81018,1,0,0,6,34,Travel Agent/Operator,1,1
81019,1,0,0,6,34,Travel Agent/Operator,2,1
81021,1,0,0,18,34,Direct,2,2
81022,1,0,0,34,34,Direct,2,2
81023,1,0,0,18,34,Travel Agent/Operator,2,2
81024,1,0,0,3,34,Travel Agent/Operator,2,2
81025,1,0,0,24,34,Direct,2,2
81026,1,0,0,31,34,Direct,2,2
81027,1,0,0,26,34,Direct,2,2
81028,1,0,0,30,34,Direct,4,2
81030,1,0,0,6,34,Corporate,5,5
81031,1,0,0,5,34,Travel Agent/Operator,2,2
81032,1,0,0,54,34,Travel Agent/Operator,6,3
81034,1,0,0,33,34,Travel Agent/Operator,6,3
81036,1,0,0,5,34,Travel Agent/Operator,2,2
81037,1,0,0,15,34,Travel Agent/Operator,2,2
81038,1,0,0,35,34,Travel Agent/Operator,6,3
81040,1,0,0,95,34,Travel Agent/Operator,6,3
81042,1,0,0,10,34,Travel Agent/Operator,10,5
81043,1,0,0,27,34,Travel Agent/Operator,14,7
81046,1,0,0,48,34,Direct,6,3
81048,1,0,0,28,34,Electronic Distribution,5,5
81049,1,0,0,8,34,Travel Agent/Operator,14,7
81051,1,0,0,140,34,Travel Agent/Operator,7,7
81052,1,0,0,72,34,Travel Agent/Operator,10,5
81055,1,0,0,312,34,Travel Agent/Operator,6,3
81057,1,0,0,63,34,Travel Agent/Operator,8,4
81059,1,0,0,7,34,Direct,6,6
81060,1,0,0,12,34,Travel Agent/Operator,12,6
81062,1,0,0,7,34,Direct,6,6
81063,1,0,0,6,34,Direct,4,2
81065,1,0,0,30,34,Travel Agent/Operator,10,5
81066,1,0,0,33,34,Direct,2,2
81067,1,0,0,1,33,Travel Agent/Operator,5,5
81068,1,0,0,55,33,Travel Agent/Operator,6,3
81070,1,0,0,45,33,Travel Agent/Operator,2,2
81071,1,0,0,45,33,Travel Agent/Operator,2,2
81072,1,0,1,19,33,Travel Agent/Operator,1,1
81073,1,0,0,4,33,Travel Agent/Operator,1,1
81074,1,0,0,4,33,Travel Agent/Operator,1,1
81075,1,0,0,225,33,Travel Agent/Operator,4,2
81077,1,0,0,16,33,Travel Agent/Operator,3,3
81078,1,0,0,11,33,Travel Agent/Operator,12,6
81080,1,0,0,7,33,Travel Agent/Operator,2,2
81081,1,0,0,15,33,Travel Agent/Operator,1,1
81082,1,0,0,5,33,Electronic Distribution,3,3
81083,1,0,0,6,33,Travel Agent/Operator,4,4
81084,1,0,0,60,33,Travel Agent/Operator,8,4
81086,1,0,0,61,33,Travel Agent/Operator,6,3
81088,1,0,0,51,33,Travel Agent/Operator,8,4
81090,1,0,0,0,33,Direct,1,1
81091,1,0,0,36,33,Travel Agent/Operator,4,4
81092,1,0,0,54,33,Direct,8,4
81094,1,0,0,34,33,Travel Agent/Operator,16,8
81096,1,0,0,69,33,Direct,6,3
81098,1,0,0,60,33,Travel Agent/Operator,8,4
81100,1,0,0,7,33,Travel Agent/Operator,16,8
81102,1,0,0,46,33,Travel Agent/Operator,33,11
81105,1,0,0,24,32,Corporate,3,3
81106,1,0,0,24,32,Corporate,3,3
81107,1,0,0,25,32,Travel Agent/Operator,10,5
81109,1,0,0,23,32,Travel Agent/Operator,10,5
81111,1,0,0,93,32,Travel Agent/Operator,2,1
81113,2,0,0,1,32,Direct,4,2
81114,1,0,0,44,32,Travel Agent/Operator,8,4
81116,2,0,0,1,32,Direct,4,2
81118,2,0,0,18,32,Travel Agent/Operator,3,3
81119,1,0,0,4,32,Travel Agent/Operator,4,4
81120,1,0,0,10,32,Electronic Distribution,3,3
81121,1,0,0,8,32,Direct,2,1
81122,1,0,0,34,32,Travel Agent/Operator,3,3
81123,1,0,0,35,32,Travel Agent/Operator,2,2
81124,1,0,0,3,32,Travel Agent/Operator,2,2
81125,1,0,0,57,32,Travel Agent/Operator,2,2
81126,1,0,0,49,32,Travel Agent/Operator,2,2
81127,1,0,0,201,32,Travel Agent/Operator,6,3
81129,1,0,0,7,32,Electronic Distribution,2,2
81130,1,0,0,48,32,Travel Agent/Operator,3,3
81131,1,0,0,35,32,Travel Agent/Operator,2,2
81132,1,0,0,42,32,Travel Agent/Operator,3,3
81133,1,0,0,2,32,Corporate,1,1
81134,1,0,0,57,32,Travel Agent/Operator,8,4
81136,1,0,0,48,32,Travel Agent/Operator,4,4
81137,1,0,0,36,32,Corporate,4,4
81138,1,0,0,2,32,Travel Agent/Operator,3,3
81139,1,0,0,36,32,Corporate,4,4
81140,1,0,0,13,32,Travel Agent/Operator,2,2
81141,1,0,0,57,32,Travel Agent/Operator,2,2
81142,1,0,0,1,32,Travel Agent/Operator,2,2
81143,1,0,0,49,32,Travel Agent/Operator,2,2
81144,1,0,0,91,32,Travel Agent/Operator,6,3
81146,1,0,0,91,32,Travel Agent/Operator,6,3
81149,1,0,0,22,32,Travel Agent/Operator,2,2
81150,1,0,0,22,32,Travel Agent/Operator,2,2
81151,1,0,0,35,32,Travel Agent/Operator,2,2
81152,1,0,0,0,32,Corporate,1,1
81153,1,0,0,0,32,Travel Agent/Operator,2,1
81155,1,0,0,35,32,Travel Agent/Operator,2,2
81156,1,0,0,10,32,Travel Agent/Operator,4,4
81157,1,0,0,97,32,Travel Agent/Operator,4,2
81159,1,0,0,20,32,Direct,2,2
81160,1,0,0,3,32,Travel Agent/Operator,1,1
81161,1,0,0,2,32,Corporate,1,1
81162,1,0,0,35,32,Travel Agent/Operator,2,2
81163,1,0,0,1,32,Travel Agent/Operator,2,2
81164,1,0,0,22,32,Travel Agent/Operator,4,4
81165,1,0,0,20,32,Direct,2,2
81166,1,0,0,20,32,Direct,2,2
81167,1,0,0,72,32,Travel Agent/Operator,16,8
81169,1,0,0,60,32,Travel Agent/Operator,10,5
81171,1,0,0,10,32,Travel Agent/Operator,10,5
81173,1,0,0,30,32,Corporate,1,1
81174,1,0,0,77,32,Direct,10,5
81176,1,0,0,4,32,Travel Agent/Operator,3,3
81177,1,0,0,2,32,Direct,2,1
81179,1,0,0,21,32,Direct,4,2
81181,1,0,0,61,31,Travel Agent/Operator,9,3
81184,1,0,0,35,31,Travel Agent/Operator,8,4
81186,1,0,0,13,31,Travel Agent/Operator,3,3
81187,1,0,0,33,31,Corporate,4,4
81188,1,0,0,33,31,Corporate,4,4
81189,1,0,0,28,31,Travel Agent/Operator,3,3
81190,1,0,0,28,31,Travel Agent/Operator,3,3
81191,1,0,0,28,31,Travel Agent/Operator,3,3
81192,1,0,0,28,31,Travel Agent/Operator,3,3
81193,2,0,0,3,31,Corporate,2,2
81194,2,0,0,19,31,Direct,3,3
81195,1,0,0,7,31,Travel Agent/Operator,3,3
81196,1,0,0,35,31,Travel Agent/Operator,3,3
81197,1,0,0,49,31,Travel Agent/Operator,3,3
81198,1,0,0,59,31,Travel Agent/Operator,8,4
81200,1,0,0,34,31,Travel Agent/Operator,4,4
81201,1,0,0,49,31,Travel Agent/Operator,3,3
81202,1,0,0,33,31,Travel Agent/Operator,14,7
81204,1,0,0,33,31,Travel Agent/Operator,14,7
81207,1,0,0,49,31,Travel Agent/Operator,3,3
81208,1,0,0,34,31,Travel Agent/Operator,4,4
81209,1,0,0,6,31,Direct,1,1
81210,1,0,0,0,31,Direct,1,1
81211,1,0,0,68,31,Corporate,2,2
81212,1,0,0,35,31,Travel Agent/Operator,8,4
81214,1,0,0,1,31,Corporate,1,1
81215,1,0,0,2,31,Travel Agent/Operator,1,1
81216,1,0,0,227,31,Travel Agent/Operator,8,4
81218,1,0,0,1,31,Travel Agent/Operator,1,1
81219,1,0,0,19,31,Travel Agent/Operator,2,2
81220,1,0,0,49,31,Travel Agent/Operator,3,3
81221,1,0,0,34,31,Travel Agent/Operator,4,4
81222,1,0,0,35,31,Travel Agent/Operator,3,3
81223,1,0,0,19,31,Travel Agent/Operator,6,3
81224,1,0,0,19,31,Travel Agent/Operator,3,3
81225,1,0,0,2,31,Travel Agent/Operator,2,1
81226,1,0,0,19,31,Travel Agent/Operator,4,2
81227,1,0,0,19,31,Travel Agent/Operator,2,2
81228,1,0,0,4,31,Direct,10,5
81230,2,0,0,20,31,Travel Agent/Operator,4,4
81231,2,0,0,20,31,Travel Agent/Operator,4,4
81232,1,0,0,41,31,Travel Agent/Operator,4,2
81234,1,0,0,20,31,Electronic Distribution,3,3
81235,1,0,0,29,31,Travel Agent/Operator,3,3
81236,1,0,0,33,31,Travel Agent/Operator,2,2
81237,1,0,0,0,31,Travel Agent/Operator,2,1
81238,1,0,0,32,31,Travel Agent/Operator,3,3
81239,1,0,0,13,31,Electronic Distribution,5,5
81240,1,0,0,0,31,Direct,2,2
81241,1,0,0,3,31,Travel Agent/Operator,1,1
81242,1,0,0,14,31,Travel Agent/Operator,8,4
81244,1,0,0,41,31,Travel Agent/Operator,10,5
81246,1,0,0,25,31,Travel Agent/Operator,8,4
81248,1,0,0,25,31,Travel Agent/Operator,3,3
81249,1,0,0,25,31,Travel Agent/Operator,3,3
81250,1,0,0,35,31,Travel Agent/Operator,3,3
81251,1,0,0,35,31,Travel Agent/Operator,3,3
81252,1,0,0,0,31,Direct,2,1
81253,1,0,0,19,31,Travel Agent/Operator,2,2
81254,1,0,0,35,31,Travel Agent/Operator,3,3
81255,1,0,0,0,31,Travel Agent/Operator,1,1
81256,1,0,0,51,30,Travel Agent/Operator,6,3
81258,1,0,0,4,30,Direct,6,6
81259,1,0,0,6,30,Travel Agent/Operator,24,12
81261,1,0,0,125,30,Direct,14,7
81263,1,0,0,140,30,Travel Agent/Operator,14,7
81265,1,0,0,35,30,Travel Agent/Operator,6,3
81267,1,0,0,14,30,Travel Agent/Operator,6,3
81269,1,0,0,214,30,Travel Agent/Operator,14,7
81271,1,0,0,8,30,Direct,3,3
81272,1,0,0,60,30,Travel Agent/Operator,8,4
81274,1,0,0,60,30,Travel Agent/Operator,8,4
81276,1,0,0,4,30,Travel Agent/Operator,12,6
81278,1,0,0,30,30,Travel Agent/Operator,6,6
81279,1,0,0,30,30,Travel Agent/Operator,6,6
81280,1,0,0,0,30,Corporate,2,1
81281,1,0,0,16,30,Travel Agent/Operator,6,3
81283,1,0,0,36,30,Travel Agent/Operator,2,1
81285,1,0,0,38,30,Travel Agent/Operator,6,3
81287,1,0,0,139,30,Travel Agent/Operator,8,4
81289,1,0,0,18,30,Travel Agent/Operator,7,7
81290,1,0,0,64,30,Travel Agent/Operator,8,4
81292,1,0,0,19,30,Travel Agent/Operator,6,3
81294,1,0,0,1,30,Direct,2,1
81296,1,0,0,17,30,Travel Agent/Operator,6,3
81298,1,0,0,25,30,Direct,10,5
81300,1,0,0,3,30,Travel Agent/Operator,12,6
81302,1,0,0,1,30,Direct,1,1
81303,2,0,0,5,30,Direct,4,2
81305,1,0,0,63,30,Travel Agent/Operator,6,3
81307,1,0,0,18,30,Travel Agent/Operator,10,5
81309,1,0,0,0,30,Direct,2,1
81310,1,0,0,34,29,Travel Agent/Operator,10,5
81312,1,0,0,26,29,Travel Agent/Operator,14,7
81314,1,0,0,24,29,Travel Agent/Operator,8,4
81316,1,0,0,30,29,Travel Agent/Operator,6,2
81319,1,0,0,30,29,Travel Agent/Operator,4,2
81321,1,0,0,36,29,Travel Agent/Operator,14,7
81323,1,0,0,5,29,Travel Agent/Operator,7,7
81324,1,0,0,66,29,Travel Agent/Operator,4,2
81325,1,0,0,3,29,Travel Agent/Operator,4,2
81327,1,0,0,10,29,Direct,2,1
81329,1,0,0,3,29,Travel Agent/Operator,2,1
81331,1,0,0,49,29,Travel Agent/Operator,6,3
81333,1,0,0,10,29,Direct,1,1
81334,1,0,0,60,29,Direct,2,1
81336,1,0,0,38,29,Direct,4,2
81338,1,0,0,49,29,Travel Agent/Operator,8,4
81340,1,0,0,68,29,Direct,8,4
81342,1,0,0,68,29,Direct,8,4
81344,1,0,0,17,29,Travel Agent/Operator,6,2
81347,1,0,0,3,29,Direct,6,2
81351,1,0,0,41,29,Travel Agent/Operator,1,1
81352,1,0,0,82,29,Travel Agent/Operator,6,3
81354,1,0,0,0,29,Direct,2,1
81356,1,0,0,0,29,Direct,2,1
81358,1,0,0,34,29,Travel Agent/Operator,6,3
81360,1,0,0,0,29,Corporate,6,2
81362,1,0,0,150,29,Travel Agent/Operator,4,2
81364,1,0,0,64,29,Travel Agent/Operator,6,2
81367,1,0,0,24,29,Direct,4,2
81369,1,0,0,23,29,Travel Agent/Operator,2,2
81370,1,0,0,64,29,Travel Agent/Operator,4,2
81372,1,0,0,33,29,Travel Agent/Operator,8,4
81374,1,0,0,33,29,Travel Agent/Operator,8,4
81376,1,0,0,33,29,Travel Agent/Operator,8,4
81378,1,0,0,33,29,Travel Agent/Operator,8,4
81380,1,0,0,33,29,Travel Agent/Operator,8,4
81383,1,0,0,33,29,Travel Agent/Operator,8,4
81385,1,0,0,48,29,Direct,4,2
81387,1,0,0,298,29,Travel Agent/Operator,4,2
81389,2,0,0,0,29,Travel Agent/Operator,5,6
81390,1,0,0,1,29,Direct,2,1
81392,1,0,0,83,28,Travel Agent/Operator,2,1
81394,1,0,0,11,28,Travel Agent/Operator,8,4
81396,1,0,0,28,28,Travel Agent/Operator,6,3
81398,1,0,0,8,28,Travel Agent/Operator,10,5
81400,1,0,0,63,28,Travel Agent/Operator,8,4
81402,1,0,0,193,28,Travel Agent/Operator,6,3
81404,1,0,0,17,28,Travel Agent/Operator,6,3
81406,1,0,0,17,28,Travel Agent/Operator,9,3
81409,1,0,0,10,28,Travel Agent/Operator,12,4
81413,1,0,0,0,28,Direct,1,1
81414,1,0,0,68,28,Travel Agent/Operator,4,2
81416,1,0,0,101,28,Travel Agent/Operator,6,3
81418,1,0,0,21,28,Travel Agent/Operator,10,5
81420,1,0,0,56,28,Travel Agent/Operator,8,4
81422,1,0,0,104,28,Travel Agent/Operator,4,2
81424,1,0,0,11,28,Travel Agent/Operator,6,3
81426,1,0,0,52,28,Travel Agent/Operator,6,3
81428,1,0,0,10,28,Travel Agent/Operator,8,4
81430,1,0,0,42,28,Travel Agent/Operator,6,3
81432,1,0,0,67,28,Travel Agent/Operator,4,2
81434,1,0,0,17,28,Travel Agent/Operator,4,2
81436,1,0,0,37,28,Travel Agent/Operator,8,4
81438,1,0,0,17,28,Travel Agent/Operator,8,4
81440,1,0,0,18,28,Travel Agent/Operator,4,2
81442,1,0,0,110,28,Travel Agent/Operator,6,3
81444,1,0,0,3,28,Travel Agent/Operator,10,5
81447,1,0,0,78,28,Travel Agent/Operator,6,3
81449,1,0,0,110,28,Travel Agent/Operator,9,3
81450,1,0,0,177,28,Travel Agent/Operator,7,7
81451,1,0,0,81,28,Travel Agent/Operator,5,5
81452,1,0,0,108,28,Travel Agent/Operator,8,4
81454,1,0,0,2,28,Travel Agent/Operator,2,1
81456,1,0,0,1,28,Direct,1,1
81457,1,0,0,45,28,Travel Agent/Operator,6,3
81459,1,0,0,22,28,Travel Agent/Operator,4,2
81461,1,0,0,39,27,Travel Agent/Operator,8,4
81463,1,0,0,22,27,Travel Agent/Operator,8,4
81465,1,0,0,1,27,Travel Agent/Operator,2,1
81467,1,0,0,7,27,Travel Agent/Operator,1,1
81468,1,0,0,0,27,Direct,1,1
81469,1,0,0,42,27,Direct,10,5
81471,1,0,0,4,27,Travel Agent/Operator,1,1
81472,1,0,0,4,27,Travel Agent/Operator,16,8
81474,1,0,0,5,27,Travel Agent/Operator,10,5
81477,1,0,0,64,27,Travel Agent/Operator,9,3
81479,1,0,0,13,27,Corporate,1,1
81480,1,0,0,9,27,Travel Agent/Operator,4,2
81482,1,0,0,8,27,Travel Agent/Operator,4,2
81484,1,0,0,8,27,Travel Agent/Operator,2,2
81485,1,0,0,75,27,Travel Agent/Operator,6,3
81488,1,0,0,12,27,Travel Agent/Operator,6,3
81490,1,0,0,3,27,Travel Agent/Operator,1,1
81491,1,0,0,182,27,Travel Agent/Operator,10,5
81493,1,0,0,182,27,Travel Agent/Operator,10,5
81495,1,0,0,9,27,Travel Agent/Operator,14,7
81497,1,0,0,40,27,Travel Agent/Operator,8,4
81499,1,0,0,23,27,Direct,6,3
81502,1,0,0,0,27,Direct,1,1
81503,1,0,0,273,27,Travel Agent/Operator,6,3
81505,1,0,0,273,27,Travel Agent/Operator,6,3
81507,1,0,0,273,27,Travel Agent/Operator,6,3
81509,1,0,0,31,27,Travel Agent/Operator,14,7
81511,1,0,0,14,27,Travel Agent/Operator,4,4
81512,1,0,0,1,27,Direct,4,2
81513,1,0,0,5,27,Travel Agent/Operator,6,3
81515,1,0,0,12,27,Travel Agent/Operator,12,6
81517,1,0,0,12,27,Travel Agent/Operator,12,6
81519,1,0,0,27,27,Travel Agent/Operator,1,1
81520,1,0,0,8,27,Travel Agent/Operator,6,6
81521,1,0,0,8,27,Travel Agent/Operator,6,6
81522,1,0,0,0,26,Direct,1,1
81523,1,0,0,4,26,Travel Agent/Operator,6,3
81525,1,0,0,25,26,Direct,4,4
81526,1,0,0,1,26,Direct,1,1
81527,1,0,0,33,26,Travel Agent/Operator,2,2
81529,1,0,0,21,26,Travel Agent/Operator,12,6
81531,1,0,0,6,26,Corporate,1,1
81532,1,0,0,0,26,Direct,4,2
81534,1,0,0,66,26,Travel Agent/Operator,12,6
81536,1,0,0,13,26,Electronic Distribution,3,3
81537,1,0,0,17,26,Electronic Distribution,2,2
81538,1,0,0,144,26,Travel Agent/Operator,6,3
81540,1,0,0,6,26,Electronic Distribution,1,1
81541,1,0,0,6,26,Electronic Distribution,1,1
81542,1,0,0,14,26,Travel Agent/Operator,1,1
81543,1,0,0,4,26,Travel Agent/Operator,1,1
81544,2,0,0,14,26,Corporate,4,2
81546,1,0,0,6,26,Electronic Distribution,1,1
81547,2,0,0,2,26,Electronic Distribution,2,2
81548,1,0,0,14,26,Travel Agent/Operator,1,1
81549,1,0,0,4,26,Direct,3,3
81550,1,0,0,5,26,Travel Agent/Operator,2,2
81551,1,0,0,7,26,Travel Agent/Operator,2,2
81552,1,0,0,0,26,Electronic Distribution,1,1
81553,1,0,0,42,26,Travel Agent/Operator,8,4
81555,1,0,0,1,26,Travel Agent/Operator,2,1
81557,1,0,0,4,26,Travel Agent/Operator,1,1
81559,1,0,0,44,26,Travel Agent/Operator,6,3
81561,1,0,0,0,26,Travel Agent/Operator,1,1
81562,1,0,0,73,26,Travel Agent/Operator,4,2
81564,1,0,0,9,26,Travel Agent/Operator,4,2
81566,1,0,0,32,26,Travel Agent/Operator,20,10
81567,1,0,0,1,26,Travel Agent/Operator,4,2
81569,1,0,0,11,26,Travel Agent/Operator,1,1
81570,1,0,0,1,26,Direct,2,2
81571,1,0,0,97,26,Travel Agent/Operator,4,2
81574,1,0,0,55,26,Travel Agent/Operator,8,4
81576,1,0,0,14,26,Travel Agent/Operator,14,7
81578,1,0,0,6,26,Travel Agent/Operator,16,4
81582,1,0,0,7,26,Corporate,1,1
81583,1,0,0,4,26,Travel Agent/Operator,1,1
81585,1,0,0,3,26,Direct,2,2
81586,1,0,0,17,25,Travel Agent/Operator,8,4
81588,1,0,0,7,25,Electronic Distribution,3,3
